# %ECSV 0.9
# ---
# datatype:
# - name: time
#   datatype: float64
# - name: sdss_g
#   datatype: float64
# - name: sdss_r
#   datatype: float64
# - name: sdss_i
#   datatype: float64
# - name: Clear
#   datatype: float64
# meta: !!omap
# - comment:
#   - type = Kasen
#   - mass = 0.03
#   - velocity = 0.2
#   - Xlan = 1e-5.0
# schema: astropy-2.0
time sdss_g sdss_r sdss_i Clear
-1.9500000476837158 nan nan nan nan
-1.850000023841858 nan nan nan nan
-1.75 nan nan nan nan
-1.649999976158142 nan nan nan nan
-1.5499999523162842 nan nan nan nan
-1.4500000476837158 nan nan nan nan
-1.350000023841858 nan nan nan nan
-1.25 nan nan nan nan
-1.149999976158142 nan nan nan nan
-1.0499999523162842 nan nan nan nan
-0.949999988079071 nan nan nan nan
-0.8500000238418579 nan nan nan nan
-0.75 nan nan nan nan
-0.6499999761581421 nan nan nan nan
-0.550000011920929 nan nan nan nan
-0.44999998807907104 nan nan nan nan
-0.3499999940395355 nan nan nan nan
-0.25 nan nan nan nan
-0.15000000596046448 nan nan nan nan
-0.05000000074505806 nan nan nan nan
0.05000000074505806 -12.389449486160473 -11.842356966852954 -11.241895277359177 -12.081442388894146
0.15000000596046448 -15.348324030407376 -14.952185209928775 -14.53775087669349 -15.045058506419782
0.25 -15.879540432013016 -15.486588387619072 -14.985877392894047 -15.499035076327353
0.3499999940395355 -16.061241899822328 -15.765205431571175 -15.251208583843297 -15.636046692948419
0.44999998807907104 -16.099415046494762 -15.940555531517589 -15.433376828303139 -15.682165267585745
0.550000011920929 -16.004237140011412 -16.043866993278733 -15.5277050456395 -15.661753233173606
0.6499999761581421 -15.803661767470636 -16.078139519987243 -15.552966000959508 -15.586286736902323
0.75 -15.546653604262616 -16.07628750287602 -15.543440484479639 -15.49226850538355
0.8500000238418579 -15.253800688731786 -16.09768443713276 -15.556145743417659 -15.417698756518526
0.949999988079071 -14.983051142954238 -16.103513192979978 -15.600889535923137 -15.366645554559412
