# %ECSV 0.9
# ---
# datatype:
# - name: time
#   datatype: float64
# - name: sdss_g
#   datatype: float64
# - name: sdss_r
#   datatype: float64
# - name: sdss_i
#   datatype: float64
# - name: Clear
#   datatype: float64
# meta: !!omap
# - comment:
#   - type = Kasen
#   - mass = 0.04
#   - velocity = 0.3
#   - Xlan = 1e-5.0
# schema: astropy-2.0
time sdss_g sdss_r sdss_i Clear
-1.9500000476837158 nan nan nan nan
-1.850000023841858 nan nan nan nan
-1.75 nan nan nan nan
-1.649999976158142 nan nan nan nan
-1.5499999523162842 nan nan nan nan
-1.4500000476837158 nan nan nan nan
-1.350000023841858 nan nan nan nan
-1.25 nan nan nan nan
-1.149999976158142 nan nan nan nan
-1.0499999523162842 nan nan nan nan
-0.949999988079071 nan nan nan nan
-0.8500000238418579 nan nan nan nan
-0.75 nan nan nan nan
-0.6499999761581421 nan nan nan nan
-0.550000011920929 nan nan nan nan
-0.44999998807907104 nan nan nan nan
-0.3499999940395355 nan nan nan nan
-0.25 nan nan nan nan
-0.15000000596046448 nan nan nan nan
-0.05000000074505806 nan nan nan nan
0.05000000074505806 -13.972821340991715 -13.354373442141636 -12.579298479005708 -13.66042344383792
0.15000000596046448 -16.088089562939736 -15.657041655769909 -15.169773554141347 -15.735692036655983
0.25 -16.493627542329303 -16.113137972758764 -15.621869784078143 -16.067924809482868
0.3499999940395355 -16.609948267109782 -16.32618705438689 -15.85599376409398 -16.158220508800035
0.44999998807907104 -16.525300301085228 -16.38780473194778 -15.95457089181324 -16.121811308595944
0.550000011920929 -16.32307876642252 -16.405044061384913 -15.985527874901205 -16.035611177588613
0.6499999761581421 -16.100482065622984 -16.423588731710577 -16.01360324792121 -15.957656645061377
0.75 -15.884913281634695 -16.446567576591512 -16.083716470481342 -15.90803846812549
0.8500000238418579 -15.70417952077139 -16.445519395984796 -16.157969447245524 -15.879757377032142
0.949999988079071 -15.543093397059835 -16.41771339821543 -16.219606126678336 -15.859140635432205
