# %ECSV 0.9
# ---
# datatype:
# - name: time
#   datatype: float64
# - name: sdss_g
#   datatype: float64
# - name: sdss_r
#   datatype: float64
# - name: sdss_i
#   datatype: float64
# - name: Clear
#   datatype: float64
# meta: !!omap
# - comment:
#   - type = Kasen
#   - mass = 0.03
#   - velocity = 0.3
#   - Xlan = 1e-5.5
# schema: astropy-2.0
time sdss_g sdss_r sdss_i Clear
-1.9500000476837158 nan nan nan nan
-1.850000023841858 nan nan nan nan
-1.75 nan nan nan nan
-1.649999976158142 nan nan nan nan
-1.5499999523162842 nan nan nan nan
-1.4500000476837158 nan nan nan nan
-1.350000023841858 nan nan nan nan
-1.25 nan nan nan nan
-1.149999976158142 nan nan nan nan
-1.0499999523162842 nan nan nan nan
-0.949999988079071 nan nan nan nan
-0.8500000238418579 nan nan nan nan
-0.75 nan nan nan nan
-0.6499999761581421 nan nan nan nan
-0.550000011920929 nan nan nan nan
-0.44999998807907104 nan nan nan nan
-0.3499999940395355 nan nan nan nan
-0.25 nan nan nan nan
-0.15000000596046448 nan nan nan nan
-0.05000000074505806 nan nan nan nan
0.05000000074505806 -13.83702672181009 -13.204912611813821 -12.361879607012817 -13.498335943246158
0.15000000596046448 -15.980097058485082 -15.564558538997538 -15.039170175093112 -15.61322571758155
0.25 -16.36711980035132 -15.978676884320706 -15.485390421159885 -15.92058503645928
0.3499999940395355 -16.406637210231416 -16.1482753576844 -15.653337366554624 -15.949706814709124
0.44999998807907104 -16.244897860553664 -16.161311805448292 -15.699796226314714 -15.856775832809582
0.550000011920929 -16.00141676526591 -16.16304691874608 -15.689140077247757 -15.743258854170023
0.6499999761581421 -15.749696246994798 -16.19769749856115 -15.754325070688338 -15.673615011688192
0.75 -15.543406455602558 -16.229598882150277 -15.854815761779072 -15.64882547531905
0.8500000238418579 -15.360889025777897 -16.20979931042475 -15.948244856253424 -15.630831858932275
0.949999988079071 -15.208298771162852 -16.157426162174886 -15.990834941546236 -15.60458260956436
